title,total_streams_mio,days_in_charts,days_in_top10,url,track_id,Unnamed: 0,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
De Tranquilote,47.11,456,60,https://open.spotify.com/track/1IDFcb3cjkj2dhv3UaxX9b,1IDFcb3cjkj2dhv3UaxX9b,104752,Danny Romero;Lérica,De Tranquilote,De Tranquilote,57,177208,False,0.682,0.669,2,-7.15,1,0.0951,0.105,0.0,0.071,0.889,79.929,4,spanish
The Ocean (feat. Shy Martin),47.04,4256,0,https://open.spotify.com/track/2CPqh63wRVscbceKcPxwvv,2CPqh63wRVscbceKcPxwvv,30555,Mike Perry;shy martin,The Ocean (feat. Shy Martin),The Ocean (feat. Shy Martin),72,183414,False,0.632,0.575,5,-6.478,1,0.029,0.0225,1.81e-06,0.104,0.188,90.037,4,edm
Rise Up (feat. Vamero),46.7,1443,0,https://open.spotify.com/track/46lyJh9GYmWsHez3EsvmAx,46lyJh9GYmWsHez3EsvmAx,30945,VINAI;VAMERO,Rise Up (feat. Vamero),Rise Up (feat. Vamero),71,182000,False,0.648,0.927,1,-3.633,1,0.049,0.011,0.0,0.162,0.361,126.037,4,edm
Mafiosa (feat. Caroliina),46.48,1227,218,https://open.spotify.com/track/0WxiQqTcK3ZErx2mMWgtm6,0WxiQqTcK3ZErx2mMWgtm6,36140,Lartiste;Caroliina,Grandestino,Mafiosa (feat. Caroliina),65,193700,False,0.867,0.724,6,-4.266,1,0.0978,0.258,0.0,0.0527,0.757,128.97,4,french
Good Thing (with Kehlani),46.45,1142,0,https://open.spotify.com/track/5aUSEPNd3m5xliFK4pn5mU,5aUSEPNd3m5xliFK4pn5mU,30851,Zedd;Kehlani,Good Thing (with Kehlani),Good Thing (with Kehlani),68,210901,True,0.693,0.564,1,-3.857,0,0.0378,0.399,0.0,0.0409,0.574,185.913,3,edm
The Real Slim Shady,46.03,2484,0,https://open.spotify.com/track/3yfqSUWxFvZELEM4PmlwIR,3yfqSUWxFvZELEM4PmlwIR,51216,Eminem,The Marshall Mathers LP,The Real Slim Shady,87,284200,True,0.949,0.661,5,-4.244,0,0.0572,0.0302,0.0,0.0454,0.76,104.504,4,hip-hop
8 Letters,45.72,2031,59,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt,4zRZAmBQP8vhNPf9i9opXt,20805,Why Don't We,8 Letters,8 Letters,74,190026,False,0.607,0.478,1,-5.702,0,0.031,0.649,0.0,0.0928,0.255,88.979,4,dance
Vas A Quedarte,45.64,589,46,https://open.spotify.com/track/0fwIHsKXNEcb57u2um7z9I,0fwIHsKXNEcb57u2um7z9I,104303,Aitana,Spoiler,Vas A Quedarte,69,226213,False,0.395,0.508,7,-3.522,1,0.0326,0.795,3.63e-06,0.0627,0.168,89.859,4,spanish
Si Tú La Quieres,45.56,638,0,https://open.spotify.com/track/35qwAQ3oZeKAMhR3hCV9IM,35qwAQ3oZeKAMhR3hCV9IM,104556,David Bisbal;Aitana,Si Tú La Quieres,Si Tú La Quieres,64,224761,False,0.748,0.778,0,-4.582,0,0.0685,0.147,1.57e-06,0.093,0.607,100.053,4,spanish
Kaikai Kitan,45.13,892,77,https://open.spotify.com/track/6y4GYuZszeXNOXuBFsJlos,6y4GYuZszeXNOXuBFsJlos,5005,Eve,Kaikai Kitan / Ao No Waltz,Kaikai Kitan,75,221426,False,0.584,0.911,5,-3.515,0,0.09,0.0119,0.0,0.119,0.606,92.502,4,anime
Deep End Freestyle,45.06,635,0,https://open.spotify.com/track/4zTPYAf5scZdp0LnwPPeWK,4zTPYAf5scZdp0LnwPPeWK,87850,Sleepy Hallow;Fousheé,Deep End Freestyle,Deep End Freestyle,64,115200,True,0.876,0.479,4,-6.687,0,0.44,0.703,0.0,0.102,0.776,133.858,4,r-n-b
La Niña de la Escuela,45.01,768,0,https://open.spotify.com/track/1g4cZvi0nLeeIycd0Rkljj,1g4cZvi0nLeeIycd0Rkljj,104108,Lola Indigo;TINI;Belinda,La Niña,La Niña de la Escuela,72,204414,False,0.707,0.876,1,-1.887,1,0.0787,0.173,9.36e-06,0.932,0.853,176.068,4,spanish
Glad You Exist,44.1,344,0,https://open.spotify.com/track/472vIK1ldetTxRxG3ovaiY,472vIK1ldetTxRxG3ovaiY,19304,Dan + Shay,Glad You Exist,Glad You Exist,70,144533,False,0.748,0.551,11,-6.12,1,0.0349,0.235,0.0,0.119,0.66,103.953,4,country
Love Tonight - David Guetta Remix Edit,44.08,1500,0,https://open.spotify.com/track/2prnn41CblB8B4yWACDljP,2prnn41CblB8B4yWACDljP,53203,Shouse;David Guetta,Love Tonight (David Guetta Remix),Love Tonight - David Guetta Remix Edit,81,158095,False,0.621,0.989,10,-4.225,0,0.0434,0.015,0.357,0.184,0.0348,126.002,4,house
Savage Love (Laxed – Siren Beat) [BTS Remix],43.39,1198,0,https://open.spotify.com/track/4TgxFMOn5yoESW6zCidCXL,4TgxFMOn5yoESW6zCidCXL,81882,Jawsh 685;Jason Derulo;BTS,Savage Love (Laxed - Siren Beat) [BTS Remix],Savage Love (Laxed – Siren Beat) [BTS Remix],73,184905,True,0.758,0.598,0,-5.695,0,0.0868,0.16,0.0,0.295,0.658,149.836,4,pop
有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲,43.22,3503,376,https://open.spotify.com/track/6iNH42q8haGYDYGhKK6XiJ,6iNH42q8haGYDYGhKK6XiJ,70473,A-Lin,A-Lin原聲帶,有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲,55,237000,False,0.36,0.233,7,-11.512,1,0.0509,0.9,3.96e-06,0.106,0.37,77.436,4,mandopop
The Nights,43.0,3531,19,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc,0ct6r3EGTcMLPtrXHDvVjc,20026,Avicii,The Days / Nights,The Nights,86,176658,False,0.527,0.835,6,-5.298,1,0.0433,0.0166,0.0,0.249,0.654,125.983,4,dance
Otherside,42.81,474,0,https://open.spotify.com/track/64BbK9SFKH2jk86U3dGj2P,64BbK9SFKH2jk86U3dGj2P,2402,Red Hot Chili Peppers,Californication (Deluxe Edition),Otherside,80,255373,False,0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,4,alt-rock
FRANCHISE (feat. Young Thug & M.I.A.),42.8,683,13,https://open.spotify.com/track/4jVBIpuOiMj1crqd8LoCrJ,4jVBIpuOiMj1crqd8LoCrJ,53553,Travis Scott;Young Thug;M.I.A.,FRANCHISE (feat. Young Thug & M.I.A.),FRANCHISE (feat. Young Thug & M.I.A.),70,202794,True,0.835,0.699,8,-5.405,0,0.277,0.00671,0.0,0.195,0.547,154.981,4,house
Acapulco,42.7,1172,0,https://open.spotify.com/track/3eJH2nAjvNXdmPfBkALiPZ,3eJH2nAjvNXdmPfBkALiPZ,20958,Jason Derulo,Acapulco,Acapulco,81,139672,False,0.774,0.792,10,-4.021,1,0.0523,0.051,0.0,0.155,0.507,122.062,4,dance
I Just Couldn't Save You Tonight (feat. Aurélie) - Story of Kale - Original Motion Picture Soundtrack,42.18,395,63,https://open.spotify.com/track/5AkV53fo1u01mi8r22JNeF,5AkV53fo1u01mi8r22JNeF,62822,Ardhito Pramono;Aurélie,I Just Couldn't Save You Tonight (feat. Aurélie) [Story of Kale - Original Motion Picture Soundtrack],I Just Couldn't Save You Tonight (feat. Aurélie) - Story of Kale - Original Motion Picture Soundtrack,71,219600,False,0.372,0.322,7,-9.831,1,0.0398,0.851,1.02e-06,0.108,0.152,85.064,4,j-pop
說好不哭,42.0,2789,384,https://open.spotify.com/track/56wVfJKtnwlSZtC4NVgIrf,56wVfJKtnwlSZtC4NVgIrf,70256,Jay Chou;Ashin Chen,說好不哭,說好不哭,55,222333,False,0.512,0.35,10,-11.843,1,0.0311,0.478,1.15e-06,0.0855,0.343,152.023,4,mandopop
Start Again (feat. Logic),41.89,1493,13,https://open.spotify.com/track/1Nj2oBISdFDSF8eDuXcALz,1Nj2oBISdFDSF8eDuXcALz,79054,OneRepublic;Logic,13 Reasons Why (Season 2),Start Again (feat. Logic),62,165626,False,0.564,0.722,1,-5.59,0,0.124,0.162,0.0,0.0931,0.276,99.083,4,piano
"Hey, Soul Sister",41.75,1643,0,https://open.spotify.com/track/4HlFJV71xXKIGcU3kRyttv,4HlFJV71xXKIGcU3kRyttv,91511,Train,"Save Me, San Francisco (Golden Gate Edition)","Hey, Soul Sister",82,216773,False,0.673,0.886,1,-4.44,0,0.0431,0.185,0.0,0.0826,0.795,97.012,4,rock
きらり,41.42,213,201,https://open.spotify.com/track/3ciqhcLmXP4hVGBD98QlEj,3ciqhcLmXP4hVGBD98QlEj,62504,Fujii Kaze,きらり,きらり,65,231882,False,0.746,0.764,2,-6.833,1,0.0462,0.00803,0.0,0.357,0.701,116.982,4,j-pop
アンコール,41.22,405,1,https://open.spotify.com/track/465JzFiajJO59sUrDFsxdC,465JzFiajJO59sUrDFsxdC,62313,YOASOBI,THE BOOK,アンコール,66,271440,False,0.682,0.669,2,-4.741,1,0.0275,0.283,1e-06,0.145,0.831,81.999,4,j-pop
ハルカ,41.08,466,0,https://open.spotify.com/track/5D9MPWdY2hjSeTIGE5n5kv,5D9MPWdY2hjSeTIGE5n5kv,62915,YOASOBI,THE BOOK,ハルカ,62,243613,False,0.712,0.817,1,-5.123,1,0.0279,0.0717,7.21e-06,0.146,0.679,100.016,4,j-pop
Qué Bonito Es Querer,40.93,667,0,https://open.spotify.com/track/6uzGmmQ4CuG9HvZktEy0LF,6uzGmmQ4CuG9HvZktEy0LF,104276,Manuel Carrasco,La Cruz Del Mapa,Qué Bonito Es Querer,64,270187,False,0.609,0.718,11,-7.177,1,0.045,0.6,0.0,0.082,0.426,93.94,4,spanish
Hit Sale (feat. Roméo Elvis),40.79,908,0,https://open.spotify.com/track/3yndKI4zWEyC36BQYrdKBA,3yndKI4zWEyC36BQYrdKBA,36469,Therapie TAXI;Roméo Elvis,Hit Sale,Hit Sale (feat. Roméo Elvis),64,184400,False,0.573,0.784,9,-5.224,1,0.0591,0.141,0.0,0.0844,0.69,82.009,4,french
Baby It's Cold Outside (duet with Michael Bublé),40.55,805,2,https://open.spotify.com/track/0Ie5uiv54KgCr7P4sYDTHl,0Ie5uiv54KgCr7P4sYDTHl,98250,Idina Menzel;Michael Bublé,Holiday Wishes,Baby It's Cold Outside (duet with Michael Bublé),57,166146,False,0.553,0.476,0,-8.869,1,0.0649,0.647,0.0,0.281,0.558,113.401,3,show-tunes
告白氣球,40.47,5239,0,https://open.spotify.com/track/1ivCIgrYZyE0BvItL4Z8lk,1ivCIgrYZyE0BvItL4Z8lk,70029,Jay Chou,周杰倫的床邊故事,告白氣球,63,215146,False,0.59,0.572,11,-7.658,1,0.0379,0.192,0.0,0.109,0.448,179.989,4,mandopop
"想見你想見你想見你(電視劇""想見你""片尾曲)",40.19,2308,698,https://open.spotify.com/track/69zgyr5HVKdInjeKpq1qHa,69zgyr5HVKdInjeKpq1qHa,70039,831,"想見你想見你想見你(電視劇""想見你""片尾曲)","想見你想見你想見你(電視劇""想見你""片尾曲)",63,239794,False,0.547,0.666,6,-5.694,1,0.0393,0.4,0.0,0.144,0.43,129.814,4,mandopop
5 Sentidos,40.08,597,0,https://open.spotify.com/track/0Y0T4EjRnR7sM2fTTygp2Y,0Y0T4EjRnR7sM2fTTygp2Y,104706,Dvicio;Taburete,Impulso,5 Sentidos,57,209953,False,0.644,0.734,5,-5.498,1,0.0478,0.0936,0.0,0.116,0.663,175.936,4,spanish
Buy Dirt,40.08,266,0,https://open.spotify.com/track/69AIpwGNLxr4qS1X5ynx60,69AIpwGNLxr4qS1X5ynx60,19656,Jordan Davis;Luke Bryan,Buy Dirt,Buy Dirt,80,167480,False,0.586,0.559,4,-6.725,1,0.05,0.639,0.0,0.0872,0.437,177.945,4,country
Se é pra Gente Ficar (feat. Wesley Safadão),39.94,348,0,https://open.spotify.com/track/6X5jBkAFu7HE3jigdoVW3r,6X5jBkAFu7HE3jigdoVW3r,35418,Solange Almeida;Wesley Safadão,Se é pra Gente Ficar (feat. Wesley Safadão),Se é pra Gente Ficar (feat. Wesley Safadão),42,176236,False,0.717,0.859,0,-3.402,1,0.0344,0.198,0.0,0.13,0.703,118.97,4,forro
Yesterday,39.83,702,59,https://open.spotify.com/track/1kMlcLyljkrShV0LSdSGBz,1kMlcLyljkrShV0LSdSGBz,5492,Official HIGE DANdism,Traveler,Yesterday,53,299164,False,0.541,0.8,6,-3.687,1,0.0382,0.0442,0.0,0.398,0.56,129.939,4,anime
La Romana,39.71,819,0,https://open.spotify.com/track/1khmgu0pveJbkbpbkyvcQv,1khmgu0pveJbkbpbkyvcQv,68950,Bad Bunny;El Alfa,X 100PRE,La Romana,77,300579,True,0.655,0.725,0,-5.497,1,0.188,0.0327,0.00264,0.0611,0.326,125.8,4,latino
MORE & MORE,39.34,1165,96,https://open.spotify.com/track/3omvXShuRPM3zbDpWYqf5g,3omvXShuRPM3zbDpWYqf5g,65567,TWICE,MORE & MORE,MORE & MORE,68,199653,False,0.739,0.841,5,-4.162,1,0.06,0.0312,0.0,0.173,0.562,106.99,4,k-pop
All For Love,39.23,1365,76,https://open.spotify.com/track/5VGBgPVFO3e0lWz4WHYntQ,5VGBgPVFO3e0lWz4WHYntQ,30937,Tungevaag;Raaban;Richard Smitt,All For Love,All For Love,59,180484,False,0.689,0.901,7,-1.431,1,0.0678,0.145,1.03e-05,0.459,0.651,125.115,4,edm
motive (with Doja Cat),39.13,697,12,https://open.spotify.com/track/5GkQIP5mWPi4KZLLXeuFTT,5GkQIP5mWPi4KZLLXeuFTT,20808,Ariana Grande;Doja Cat,Positions,motive (with Doja Cat),78,167989,True,0.789,0.742,10,-5.664,0,0.0652,0.0681,0.0,0.166,0.661,116.965,4,dance
Heavy (feat. Kiiara),38.99,2339,18,https://open.spotify.com/track/104buTcnP2AsxqB7U1FIZ4,104buTcnP2AsxqB7U1FIZ4,3204,Linkin Park;Kiiara,One More Light,Heavy (feat. Kiiara),69,169800,True,0.59,0.671,9,-6.098,1,0.0706,0.0484,0.0,0.0604,0.438,149.982,4,alternative
God Is A Dancer (with Mabel),38.71,985,0,https://open.spotify.com/track/6fenHIxXuuzKB55wY4WCHP,6fenHIxXuuzKB55wY4WCHP,110228,Tiësto;Mabel,God Is A Dancer (with Mabel),God Is A Dancer (with Mabel),63,168125,False,0.774,0.747,1,-3.908,0,0.082,0.0241,6.11e-06,0.342,0.833,119.964,4,trance
Capsize,38.62,2339,0,https://open.spotify.com/track/2XMTqoHHSH0lvuXrvIEdco,2XMTqoHHSH0lvuXrvIEdco,31955,FRENSHIP;Emily Warren,Truce - EP,Capsize,67,237706,False,0.683,0.708,5,-6.244,0,0.0305,0.0398,0.155,0.686,0.355,92.991,4,electro
